workload,assignment_method,k,algorithm,algorithm_label,setting,num_instances,mean_selected,ci95_selected,mean_fairness,ci95_fairness,mean_fraction_opt,ci95_fraction_opt,mean_inverse_ratio,ci95_inverse_ratio,mean_delta,offline_fairness_ratio,offline_approximation_ratio,online_fairness_ratio,online_approximation_ratio
CTC-SP2-1996,uniform,6,online_randomized,Online Randomized,online,5,610.8119999999999,2.9198699817918015,126.37216592225184,2.0344836534387554,0.029218464482181294,0.00013967328303237454,34.22533869823128,0.16340816996481955,71998.0,6.0,5.9995833506937215,48.40700763205663,8.067834605342773
CTC-SP2-1996,uniform,6,online_randomized_level_greedy,CRS,online,5,1993.88,1.2625810564703867e-13,17.93848875301648,0.09376291644514578,0.09537813920114806,7.706183205996013e-18,10.484582823439725,9.863914503674896e-16,71998.0,6.0,5.9995833506937215,48.40700763205663,8.067834605342773
CTC-SP2-1996,uniform,6,simple_online_greedy,Simple Online Greedy,online,5,2538.0,0.0,14.778091805896832,0.4794868597418255,0.12140636211432672,0.0,8.236800630417651,0.0,71998.0,6.0,5.9995833506937215,48.40700763205663,8.067834605342773
CTC-SP2-1996,uniform,7,offline_deterministic,Offline Deterministic,offline,5,19170.6,127.56428325482923,1.9519282969665006,0.009075933811450568,0.9170342023439368,0.006102094391524971,1.0904969575701557,0.00726632952016384,71998.0,7.0,6.999416699072274,56.47484223739941,8.067834605342773
CTC-SP2-1996,uniform,7,offline_greedy,Global OPT,offline,5,20905.0,0.0,1.7942363129810148,0.007848285356233045,1.0,0.0,1.0,0.0,71998.0,7.0,6.999416699072274,56.47484223739941,8.067834605342773
CTC-SP2-1996,uniform,7,offline_randomized,Offline Randomized,offline,5,19103.739999999998,24.21806186405492,2.065764873978943,0.022166368923575652,0.9138359244199952,0.0011584817921097765,1.0942892562026416,0.001387420229911595,71998.0,7.0,6.999416699072274,56.47484223739941,8.067834605342773
CTC-SP2-1996,uniform,7,online_randomized,Online Randomized,online,5,561.6419999999999,2.5023057119786776,148.11532901872346,1.6777925923922765,0.026866395599138962,0.00011969890992483385,37.221602894811575,0.16596308012923613,71998.0,7.0,6.999416699072274,56.47484223739941,8.067834605342773
CTC-SP2-1996,uniform,7,online_randomized_level_greedy,CRS,online,5,1993.8799999999999,2.5251621129407735e-13,18.78889727078103,0.23367970314384673,0.09537813920114804,1.5412366411992026e-17,10.484582823439725,1.208077870022094e-15,71998.0,7.0,6.999416699072274,56.47484223739941,8.067834605342773
CTC-SP2-1996,uniform,7,simple_online_greedy,Simple Online Greedy,online,5,2538.0,0.0,15.772268220429135,0.6254219949521307,0.12140636211432672,0.0,8.236800630417651,0.0,71998.0,7.0,6.999416699072274,56.47484223739941,8.067834605342773
CTC-SP2-1996,uniform,8,offline_deterministic,Offline Deterministic,offline,5,19093.4,142.31441209916304,2.026253598691678,0.017122267759853933,0.9133413059076776,0.0068076733843178095,1.0949124172265778,0.008135113423538901,71998.0,8.0,7.999222276230817,64.54267684274218,8.067834605342773
CTC-SP2-1996,uniform,8,offline_greedy,Global OPT,offline,5,20905.0,0.0,1.8580315186678107,0.02561455525406651,1.0,0.0,1.0,0.0,71998.0,8.0,7.999222276230817,64.54267684274218,8.067834605342773
CTC-SP2-1996,uniform,8,offline_randomized,Offline Randomized,offline,5,19024.708,32.247923328070456,2.0914417636004927,0.016257373473078183,0.9100553934465438,0.0015425937970854132,1.0988358506883673,0.001864494474943363,71998.0,8.0,7.999222276230817,64.54267684274218,8.067834605342773
CTC-SP2-1996,uniform,8,online_randomized,Online Randomized,online,5,437.592,2.8207835112405624,237.4323836903945,6.040829824678607,0.0209324085147094,0.00013493343751449745,47.773842063110855,0.3081929981326485,71998.0,8.0,7.999222276230817,64.54267684274218,8.067834605342773
CTC-SP2-1996,uniform,8,online_randomized_level_greedy,CRS,online,5,1993.8799999999999,2.3620728681716347e-13,19.386030033252702,0.14552595677411598,0.09537813920114804,1.4416948658274138e-17,10.484582823439727,1.208077870022094e-15,71998.0,8.0,7.999222276230817,64.54267684274218,8.067834605342773
CTC-SP2-1996,uniform,8,simple_online_greedy,Simple Online Greedy,online,5,2538.0,0.0,16.15074729630996,0.32530570633213174,0.12140636211432672,0.0,8.236800630417651,0.0,71998.0,8.0,7.999222276230817,64.54267684274218,8.067834605342773
