job_id,submit_time,wait_time,run_time,allocated_processors,avg_cpu_time,used_memory,requested_processors,requested_time,requested_memory,status,user_id,group_id,executable_number,queue_number,partition_number,preceding_job_number,think_time
67661,51854972,1573,1110,17,1041.0,-1,17,21600,-1,5,287,81,42312,2,-1,-1,-1
67662,51856470,1225,942,17,866.71,-1,17,21600,-1,5,287,81,42315,2,-1,-1,-1
67663,51857602,1211,-1,-1,-1.0,-1,17,21600,-1,5,287,81,42318,2,-1,-1,-1
67664,51858526,3535,21639,35,21399.0,-1,35,21600,-1,5,287,81,42321,2,-1,-1,-1
67665,51858799,36,-1,-1,-1.0,-1,17,7200,-1,5,287,81,42324,2,-1,-1,-1
67666,51859047,302,-1,-1,-1.0,-1,19,7200,-1,5,287,81,42327,2,-1,-1,-1
67667,51859274,11,3933,19,3840.0,-1,19,3900,-1,5,287,81,42330,2,-1,-1,-1
67668,51864187,96,-1,-1,-1.0,-1,64,2400,-1,5,47,3,42333,2,-1,-1,-1
67669,51864320,62,-1,-1,-1.0,-1,64,2400,-1,5,47,3,42336,2,-1,-1,-1
67670,51864387,70,-1,-1,-1.0,-1,64,24000,-1,5,47,3,42339,2,-1,-1,-1
67671,51864464,132109,114,64,1.19,-1,64,24000,-1,1,47,3,42342,3,-1,-1,-1
67672,51865435,3795,436,8,367.88,-1,8,2700,-1,1,218,83,46159,3,-1,-1,-1
67673,51865491,3958,453,8,389.88,-1,8,2700,-1,1,218,83,46163,3,-1,-1,-1
67674,51866824,1796,-1,-1,-1.0,-1,16,3600,-1,5,185,81,46165,3,-1,-1,-1
67675,51868702,532,94,16,3.88,-1,16,3600,-1,1,185,81,46169,2,-1,-1,-1
67676,51869260,95,79,16,3.38,-1,16,3600,-1,1,185,81,46173,2,-1,-1,-1
67677,51869668,2367,-1,-1,-1.0,-1,16,3600,-1,5,185,81,46177,2,-1,-1,-1
67678,51869854,1490,-1,-1,-1.0,-1,16,3600,-1,5,185,81,46181,2,-1,-1,-1
67679,51870205,214756,56864,25,56270.0,-1,25,64800,-1,1,183,80,46185,3,-1,-1,-1
67680,51871032,33,1181,9,1109.0,-1,9,7200,-1,5,185,81,42345,2,-1,-1,-1
67681,51872014,264,7108,9,6976.0,-1,9,7200,-1,1,185,81,42348,2,-1,-1,-1
67682,51881540,144384,15505,64,15301.0,-1,64,43200,-1,1,128,12,46189,4,-1,-1,-1
67683,51887110,15,41,2,2.0,-1,2,300,-1,1,383,140,42350,2,-1,-1,-1
67684,51887395,9,43,2,6.5,-1,2,300,-1,1,383,140,42353,2,-1,-1,-1
67685,51887738,11,50,2,13.5,-1,2,300,-1,1,383,140,42356,2,-1,-1,-1
67686,51887896,3224,327,2,280.5,-1,2,300,-1,5,383,140,42359,2,-1,-1,-1
67687,51889539,1582,7239,2,1141.0,-1,2,7200,-1,5,91,51,42363,2,-1,-1,-1
67688,51889553,1567,7237,2,1329.0,-1,2,7200,-1,5,91,51,3646,1,-1,-1,-1
67689,51890571,42593,25234,16,24897.0,-1,16,25200,-1,5,129,50,42368,3,-1,-1,-1
67690,51892269,4,21640,35,21415.0,-1,35,21600,-1,5,287,81,46193,2,-1,-1,-1
67691,51892277,27,330,2,272.5,-1,2,300,-1,5,383,140,42371,2,-1,-1,-1
67692,51893473,16,91,2,31.0,-1,2,300,-1,1,383,140,42374,2,-1,-1,-1
67693,51894072,61,-1,-1,-1.0,-1,36,21600,-1,5,185,81,46197,3,-1,-1,-1
67694,51894108,13862,64,36,3.22,-1,36,21600,-1,1,185,81,46201,2,-1,-1,-1
67695,51894286,13,2720,9,2655.0,-1,9,3600,-1,5,185,81,46205,3,-1,-1,-1
67696,51895946,1103,2416,9,2295.0,-1,9,3600,-1,5,185,81,46209,3,-1,-1,-1
67697,51898819,4065,1987,4,1792.0,-1,4,21600,-1,1,4,4,23912,3,-1,-1,-1
67698,51899421,79,-1,-1,-1.0,-1,13,3600,-1,5,185,81,46213,3,-1,-1,-1
67699,51899478,2,3389,13,3319.0,-1,13,3600,-1,1,185,81,46217,2,-1,-1,-1
67700,51899656,3228,38079,4,35668.0,-1,4,64800,-1,1,4,4,140,3,-1,-1,-1
67701,51900760,69453,8369,16,8138.0,-1,16,16200,-1,1,290,103,46221,4,-1,-1,-1
67703,51905047,2924,43,8,5.5,-1,8,36000,-1,1,385,142,42384,3,-1,-1,-1
67704,51905634,91067,8204,64,6714.0,-1,64,14400,-1,1,5,5,42387,3,-1,-1,-1
67705,51907211,8,-1,-1,-1.0,-1,9,7200,-1,5,185,81,46225,3,-1,-1,-1
67706,51907234,121,-1,-1,-1.0,-1,9,7200,-1,5,185,81,46229,3,-1,-1,-1
67707,51907314,657,7063,9,6970.0,-1,9,7200,-1,1,185,81,46233,2,-1,-1,-1
67708,51907910,179798,18591,64,18300.0,-1,64,43200,-1,1,128,12,42390,4,-1,-1,-1
67709,51908214,826,-1,-1,-1.0,-1,64,43200,-1,5,128,12,42393,4,-1,-1,-1
67710,51908520,5474,46,8,5.12,-1,8,36000,-1,1,385,142,42396,3,-1,-1,-1
67712,51909055,218931,18376,64,18077.0,-1,64,43200,-1,1,128,12,46237,4,-1,-1,-1
67713,51909406,20655,3034,16,2793.0,-1,16,3000,-1,5,121,5,46241,3,-1,-1,-1
67714,51909914,236477,18287,64,18053.0,-1,64,43200,-1,1,128,12,46245,4,-1,-1,-1
67715,51909949,25741,21637,16,21374.0,-1,16,21600,-1,5,109,60,46249,3,-1,-1,-1
67716,51911582,2411,65,2,16.5,-1,2,300,-1,1,383,140,46253,2,-1,-1,-1
67717,51913223,770,21673,36,19015.0,-1,36,21600,-1,5,185,81,42402,2,-1,-1,-1
67718,51913462,24,-1,-1,-1.0,-1,16,21600,-1,5,185,81,42405,2,-1,-1,-1
67719,51913506,22184,21637,16,20052.0,-1,16,21600,-1,5,185,81,42408,3,-1,-1,-1
67720,51914547,55414,214,16,0.75,-1,16,21600,-1,5,109,60,46257,3,-1,-1,-1
67721,51916429,27,37,1,2.0,-1,1,300,-1,1,366,118,46261,3,-1,-1,-1
67722,51916455,1,41,1,6.0,-1,1,300,-1,1,366,118,46265,3,-1,-1,-1
67723,51916553,29,38,1,6.0,-1,1,300,-1,1,366,118,46269,3,-1,-1,-1
67724,51916615,29,115,1,81.0,-1,1,300,-1,1,366,118,46273,3,-1,-1,-1
67725,51916655,20,327,1,292.0,-1,1,300,-1,5,366,118,46277,3,-1,-1,-1
67726,51916764,6,54,1,21.0,-1,1,300,-1,1,366,118,46281,3,-1,-1,-1
67727,51916958,28,350,1,316.0,-1,1,600,-1,1,366,118,46285,3,-1,-1,-1
67728,51916995,23,33,1,1.0,-1,1,600,-1,1,366,118,46289,3,-1,-1,-1
67729,51917272,26,63,2,15.0,-1,2,300,-1,1,383,140,46293,2,-1,-1,-1
67730,51917553,27,36,1,2.0,-1,1,600,-1,1,366,118,46297,3,-1,-1,-1
67731,51917568,12,734,2,348.0,-1,2,1200,-1,5,23,21,15885,3,-1,-1,-1
67732,51917738,29,87,2,52.5,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67733,51917754,13,57,1,4.0,-1,1,600,-1,1,366,118,46307,3,-1,-1,-1
67734,51918447,9,196,2,86.5,-1,2,1200,-1,5,23,21,15885,3,-1,-1,-1
67735,51918823,6,277,2,124.5,-1,2,600,-1,5,23,21,15885,3,-1,-1,-1
67736,51919121,21,217,2,95.0,-1,2,600,-1,5,23,21,15885,3,-1,-1,-1
67737,51919348,12,246,2,110.0,-1,2,600,-1,5,23,21,15885,3,-1,-1,-1
67738,51919616,24,279,2,127.0,-1,2,600,-1,5,23,21,15885,3,-1,-1,-1
67739,51919914,8,107,2,41.0,-1,2,600,-1,5,23,21,15885,3,-1,-1,-1
67740,51920574,1,73,2,40.0,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67741,51921043,13,56,1,1.0,-1,1,300,-1,1,366,118,46332,3,-1,-1,-1
67742,51921270,33,73,1,1.0,-1,1,300,-1,1,366,118,46335,3,-1,-1,-1
67743,51921498,59,41,1,1.0,-1,1,300,-1,1,366,118,46338,3,-1,-1,-1
67744,51921903,53,41,1,1.0,-1,1,300,-1,1,366,118,46341,3,-1,-1,-1
67745,51922046,30,150,2,40.5,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67746,51923594,69,234,4,0.25,-1,4,1800,-1,5,23,21,15885,3,-1,-1,-1
67747,51924008,33,1946,4,1314.0,-1,4,1800,-1,5,23,21,15885,3,-1,-1,-1
67748,51926354,246684,50220,64,46964.0,-1,64,64800,-1,1,19,17,46348,4,-1,-1,-1
67749,51926660,10109,-1,-1,-1.0,-1,64,43200,-1,5,128,12,46351,4,-1,-1,-1
67750,51927869,39,98,2,40.5,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67756,51929803,13,108,2,40.5,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67757,51936778,288025,25992,64,25656.0,-1,64,43200,-1,1,128,12,46360,4,-1,-1,-1
67758,51942574,32,38,8,2.38,-1,8,2700,-1,1,218,83,46364,3,-1,-1,-1
67759,51942616,52,36,8,2.75,-1,8,2700,-1,1,218,83,46368,3,-1,-1,-1
67760,51942792,32,37,8,2.75,-1,8,2700,-1,1,218,83,46372,3,-1,-1,-1
67761,51942811,76,39,8,2.75,-1,8,2700,-1,1,218,83,46376,3,-1,-1,-1
67762,51947326,18,995,8,951.88,-1,8,2700,-1,1,218,83,46380,3,-1,-1,-1
67763,51947398,945,35,8,2.62,-1,8,2700,-1,1,218,83,46384,3,-1,-1,-1
67764,51948110,12359,8149,36,6972.0,-1,36,21600,-1,5,185,81,46388,2,-1,-1,-1
67765,51948238,12,21665,7,21412.0,-1,7,21600,-1,5,185,81,46392,3,-1,-1,-1
67766,51950518,30,1358,8,1313.0,-1,8,2700,-1,1,218,83,46396,3,-1,-1,-1
67767,51960431,352463,17942,64,17711.0,-1,64,43200,-1,1,128,12,46399,4,-1,-1,-1
67768,51964134,14,24,1,-1.0,-1,1,120,-1,1,178,45,46403,2,-1,-1,-1
67769,51964208,2,25,1,-1.0,-1,1,300,-1,1,178,45,46407,5,-1,-1,-1
67770,51968413,216,116,40,0.82,-1,40,43200,-1,5,185,81,42429,2,-1,-1,-1
67771,51974021,4593,2735,8,2671.0,-1,8,2700,-1,5,218,83,42432,3,-1,-1,-1
67772,51979541,12,7336,4,6904.0,-1,4,21600,-1,1,4,4,23912,3,-1,-1,-1
67773,51980404,31,69,2,31.0,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67774,51980498,188,-1,-1,-1.0,-1,16,25200,-1,5,129,50,46414,3,-1,-1,-1
67775,51980716,656,10145,16,9812.0,-1,16,32400,-1,1,129,50,46418,3,-1,-1,-1
67776,51981836,5081,82,4,3.0,-1,4,64800,-1,1,4,4,140,3,-1,-1,-1
67777,51983363,2,1337,2,1287.0,-1,2,6300,-1,1,23,21,15885,3,-1,-1,-1
67783,51986304,32992,9930,8,9822.0,-1,8,9900,-1,5,218,83,46424,3,-1,-1,-1
67784,51989698,15,25,1,-1.0,-1,1,1500,-1,1,342,33,46428,3,-1,-1,-1
67785,51989812,4,448,1,17.0,-1,1,1500,-1,1,342,33,46432,3,-1,-1,-1
67786,51990729,2,84,2,21.5,-1,2,6300,-1,5,23,21,15885,3,-1,-1,-1
67787,51990842,43,434,5,361.4,-1,5,900,-1,1,23,21,15885,3,-1,-1,-1
67788,51991489,58,27739,16,27366.0,-1,16,32400,-1,1,129,50,46436,3,-1,-1,-1
67789,51991939,11,33,2,2.0,-1,2,300,-1,1,26,7,42470,1,-1,-1,-1
67790,51992626,6,32,2,2.0,-1,2,300,-1,1,26,7,42474,1,-1,-1,-1
67791,51992688,6,32,2,1.0,-1,2,300,-1,1,26,7,42478,1,-1,-1,-1
67792,51993098,7,33,2,2.0,-1,2,300,-1,1,26,7,42482,1,-1,-1,-1
67793,51993634,31,30,2,1.0,-1,2,300,-1,1,26,7,42486,1,-1,-1,-1
67794,51993709,18,32,2,2.5,-1,2,300,-1,1,26,7,42490,1,-1,-1,-1
67795,51993868,14,31,2,1.0,-1,2,300,-1,1,26,7,42494,1,-1,-1,-1
67796,51993989,17,32,2,2.0,-1,2,300,-1,1,26,7,42498,1,-1,-1,-1
67797,51994889,22,341,6,302.0,-1,6,900,-1,1,23,21,15885,3,-1,-1,-1
67798,51994957,178084,43238,16,42770.0,-1,16,43200,-1,5,109,60,46440,3,-1,-1,-1
67799,51994981,178060,43237,16,42781.0,-1,16,43200,-1,5,109,60,46444,3,-1,-1,-1
67800,51995107,251668,31465,16,31152.0,-1,16,43200,-1,1,109,60,46448,3,-1,-1,-1
67801,51995112,251665,12338,16,12201.0,-1,16,43200,-1,1,109,60,46452,3,-1,-1,-1
67802,51995391,19,3633,4,3248.0,-1,4,3600,-1,5,4,4,140,3,-1,-1,-1
67803,51995807,330367,31217,64,30453.0,-1,64,43200,-1,1,128,12,46459,4,-1,-1,-1
67804,51997180,7738,119,64,1.19,-1,64,2400,-1,1,47,3,46463,2,-1,-1,-1
67805,52003743,14,194,2,151.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67806,52004765,19,192,2,151.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67807,52005165,18162,260,64,3.89,-1,64,2400,-1,1,47,3,46467,2,-1,-1,-1
67808,52005363,62,-1,-1,-1.0,-1,64,24000,-1,5,47,3,46471,3,-1,-1,-1
67809,52005451,18162,2285,64,90.62,-1,64,24000,-1,1,47,3,46475,2,-1,-1,-1
67810,52006026,16,185,2,151.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67811,52006573,73,-1,-1,-1.0,-1,6,43200,-1,5,287,81,46478,2,-1,-1,-1
67812,52006660,5,24464,6,24196.0,-1,6,25200,-1,5,287,81,46482,2,-1,-1,-1
67813,52013545,151272,8203,64,6704.0,-1,64,14400,-1,1,5,5,42514,3,-1,-1,-1
67814,52019621,227156,55440,16,54823.0,-1,16,64800,-1,1,129,50,46486,3,-1,-1,-1
67815,52020502,2825,41,8,2.0,-1,8,39600,-1,1,3,3,46490,4,-1,-1,-1
67816,52023293,307583,34000,64,33550.0,-1,64,43200,-1,1,128,12,42518,4,-1,-1,-1
67817,52025320,37,5772,16,5604.0,-1,16,43200,-1,5,287,81,42522,2,-1,-1,-1
67818,52029711,134984,64851,25,51362.0,-1,25,64800,-1,5,183,80,46494,3,-1,-1,-1
67819,52031001,265,-1,-1,-1.0,-1,64,43200,-1,5,287,81,46498,2,-1,-1,-1
67820,52031022,254,-1,-1,-1.0,-1,64,43200,-1,5,287,81,46502,2,-1,-1,-1
67821,52031227,69,1584,63,1491.0,-1,63,43200,-1,5,287,81,46506,2,-1,-1,-1
67822,52031404,928,-1,-1,-1.0,-1,64,43200,-1,5,287,81,46510,2,-1,-1,-1
67823,52032369,519,43255,63,42821.0,-1,63,43200,-1,5,287,81,46514,2,-1,-1,-1
67824,52032495,362,-1,-1,-1.0,-1,64,43200,-1,5,287,81,46518,2,-1,-1,-1
67825,52032912,8846,43265,64,42809.0,-1,64,43200,-1,5,287,81,46522,2,-1,-1,-1
67826,52037789,3657,293,64,19.31,-1,64,2400,-1,1,47,3,46526,2,-1,-1,-1
67827,52037796,47232,2349,64,351.95,-1,64,24000,-1,1,47,3,46530,2,-1,-1,-1
67828,52041405,324053,30363,64,30048.0,-1,64,43200,-1,1,128,12,42526,4,-1,-1,-1
67829,52074938,12460,292,64,25.3,-1,64,2400,-1,1,47,3,46534,2,-1,-1,-1
67830,52084159,101,-1,-1,-1.0,-1,2,900,-1,5,23,21,15885,3,-1,-1,-1
67831,52087134,10,289,2,98.0,-1,2,900,-1,5,23,21,15885,3,-1,-1,-1
67832,52088634,17674,21645,32,20746.0,-1,32,21600,-1,5,287,81,42533,2,-1,-1,-1
67833,52090283,5,25,1,-1.0,-1,1,120,-1,1,178,45,42537,2,-1,-1,-1
67834,52090323,27,23,1,-1.0,-1,1,300,-1,1,178,45,46541,5,-1,-1,-1
67835,52095556,10753,64843,32,64225.0,-1,32,64800,-1,5,287,81,46545,2,-1,-1,-1
67836,52099361,11,335,2,298.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67837,52100127,23,349,6,304.0,-1,6,5400,-1,1,23,21,15885,3,-1,-1,-1
67838,52103871,12,264,6,222.83,-1,6,900,-1,5,23,21,15885,3,-1,-1,-1
67839,52104129,33,121,6,85.33,-1,6,900,-1,5,23,21,15885,3,-1,-1,-1
67840,52106275,294494,17976,64,17752.0,-1,64,43200,-1,1,128,12,46552,4,-1,-1,-1
67841,52106705,9,55,2,20.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67842,52106901,30,99,2,62.0,-1,2,900,-1,5,23,21,15885,3,-1,-1,-1
67843,52110932,20,357,1,15.0,-1,1,1500,-1,1,342,33,46561,3,-1,-1,-1
67844,52111522,22,355,1,14.0,-1,1,1500,-1,1,342,33,46565,3,-1,-1,-1
67845,52111656,13,421,1,17.0,-1,1,1500,-1,1,342,33,46569,3,-1,-1,-1
67846,52146338,257777,30384,64,30063.0,-1,64,43200,-1,1,128,12,46573,4,-1,-1,-1
67847,52148141,16551,109,64,1.19,-1,64,2400,-1,1,47,3,46577,2,-1,-1,-1
67848,52156628,313587,39855,25,39410.0,-1,25,64800,-1,5,183,80,42549,3,-1,-1,-1
67849,52159415,359002,24737,24,24362.0,-1,24,64800,-1,1,339,121,42553,4,-1,-1,-1
67850,52164653,254103,17947,64,17721.0,-1,64,43200,-1,1,128,12,46581,4,-1,-1,-1
67851,52167365,3,185,2,148.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67852,52167751,23,181,2,147.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67853,52169434,25,182,2,148.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67854,52169982,5,183,2,149.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67855,52170750,14,182,2,148.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67856,52171599,7,183,2,148.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67857,52174217,4,184,2,149.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67858,52175372,3,370,2,333.5,-1,2,900,-1,5,23,21,15885,3,-1,-1,-1
67859,52176310,4,69,2,36.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67860,52180253,13,693,2,655.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67861,52182023,213938,8142,64,6710.0,-1,64,14400,-1,1,5,5,46603,3,-1,-1,-1
67862,52190898,32376,16963,32,16700.0,-1,32,36000,-1,5,287,81,42569,2,-1,-1,-1
67863,52194818,24,87,2,52.5,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67864,52195518,9,71,2,38.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67865,52195989,7,103,2,68.5,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67866,52196126,25,74,2,38.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67867,52196488,7,86,2,53.0,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67868,52196747,28,78,2,39.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67869,52197071,15,77,2,38.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67870,52197903,53,468,2,78.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67871,52198684,19,71,2,38.5,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67872,52198748,17,88,2,52.5,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67873,52199040,5,87,2,53.5,-1,2,600,-1,1,23,21,15885,3,-1,-1,-1
67874,52199277,16,89,2,56.0,-1,2,900,-1,1,23,21,15885,3,-1,-1,-1
67875,52199425,24,712,6,667.5,-1,6,2700,-1,1,23,21,15885,3,-1,-1,-1
67876,52204305,18969,1506,64,849.86,-1,64,2400,-1,1,47,3,46627,2,-1,-1,-1
67877,52234764,12166,64497,16,56075.0,-1,16,64800,-1,1,186,82,3865,4,-1,-1,-1
67878,52238108,13,606,6,565.5,-1,6,2700,-1,5,23,21,15885,3,-1,-1,-1
67879,52239099,17,468,6,427.67,-1,6,2700,-1,5,23,21,15885,3,-1,-1,-1
67880,52239571,15,107,2,0.5,-1,2,300,-1,5,383,140,42591,2,-1,-1,-1
67881,52239803,2,697,6,648.83,-1,6,2700,-1,1,23,21,15885,3,-1,-1,-1
67882,52240072,12,106,2,0.5,-1,2,300,-1,5,383,140,42595,2,-1,-1,-1
67883,52240169,10663,43258,64,42777.0,-1,64,43200,-1,5,287,81,42599,2,-1,-1,-1
67884,52240698,61080,4013,16,3937.0,-1,16,7200,-1,1,290,103,46639,4,-1,-1,-1
67885,52241188,5586,137,2,19.5,-1,2,300,-1,1,383,140,42603,2,-1,-1,-1
67886,52245207,1570,111,2,0.5,-1,2,3600,-1,5,7,7,234,3,-1,-1,-1
67887,52245559,289308,64095,25,63499.0,-1,25,64800,-1,1,183,80,42607,3,-1,-1,-1
67893,52247860,11279,42623,12,42195.0,-1,12,64800,-1,1,256,39,46646,3,-1,-1,-1
67894,52250769,188726,30700,64,30234.0,-1,64,43200,-1,1,128,12,46650,4,-1,-1,-1
67895,52251234,7905,65,2,16.5,-1,2,300,-1,1,383,140,42631,2,-1,-1,-1
67896,52253023,41707,1430,64,1133.0,-1,64,2400,-1,1,47,3,46654,2,-1,-1,-1
67897,52253062,43108,16710,64,14372.0,-1,64,24000,-1,1,47,3,46658,2,-1,-1,-1
67898,52256837,21420,26110,6,25868.0,-1,6,50400,-1,1,23,21,15885,3,-1,-1,-1
67899,52256895,2338,15350,4,14082.0,-1,4,64800,-1,1,4,4,140,3,-1,-1,-1
67900,52257344,17335,1662,4,1511.0,-1,4,21600,-1,1,4,4,23912,3,-1,-1,-1
67901,52260822,13794,50,2,6.0,-1,2,300,-1,1,383,140,42641,2,-1,-1,-1
67902,52263638,14618,1229,5,962.4,-1,5,1200,-1,5,11,10,46664,2,-1,-1,-1
67903,52264844,9773,50,2,17.0,-1,2,3600,-1,1,11,10,46668,2,-1,-1,-1
67904,52266845,170098,2540,64,1968.0,-1,64,14400,-1,1,148,73,42645,3,-1,-1,-1
67905,52277396,34062,14668,50,14433.0,-1,50,28800,-1,1,11,10,46672,2,-1,-1,-1
67906,52288054,14,26,1,-1.0,-1,1,120,-1,1,178,45,42649,2,-1,-1,-1
67907,52288143,18,24,1,-1.0,-1,1,300,-1,1,178,45,42653,5,-1,-1,-1
67908,52299581,16,571,8,504.5,-1,8,5400,-1,1,204,87,42657,4,-1,-1,-1
67909,52304693,15,570,8,506.38,-1,8,5400,-1,1,204,87,42661,4,-1,-1,-1
67910,52305826,3,542,8,505.38,-1,8,5400,-1,1,204,87,42665,4,-1,-1,-1
67911,52307869,3589,563,8,514.38,-1,8,5400,-1,1,204,87,42669,4,-1,-1,-1
67912,52309718,2333,1594,8,1540.0,-1,8,9000,-1,1,204,87,42673,4,-1,-1,-1
67913,52313534,1179,-1,-1,-1.0,-1,8,36000,-1,5,204,87,42677,4,-1,-1,-1
67914,52315849,30,1589,8,1541.0,-1,8,3600,-1,1,204,87,42681,4,-1,-1,-1
67915,52315901,127227,3410,8,3344.0,-1,8,36000,-1,1,204,87,42685,4,-1,-1,-1
67916,52316627,866,578,8,540.0,-1,8,5400,-1,1,204,87,42689,4,-1,-1,-1
67917,52319061,143650,39751,12,39398.0,-1,12,64800,-1,1,256,39,46675,3,-1,-1,-1
67918,52320475,4,69,2,16.5,-1,2,300,-1,1,383,140,42693,2,-1,-1,-1
67919,52321177,21,35,2,2.0,-1,2,300,-1,1,383,140,42697,2,-1,-1,-1
67920,52321275,15,61,2,18.5,-1,2,300,-1,1,383,140,42701,2,-1,-1,-1
67921,52323418,307393,58067,32,57456.0,-1,32,64800,-1,1,129,50,46678,3,-1,-1,-1
67922,52345584,19779,62,4,29.5,-1,4,3600,-1,1,33,7,46682,2,-1,-1,-1
67923,52345789,11612,67,2,15.0,-1,2,300,-1,1,383,140,46686,2,-1,-1,-1
67929,52346526,10969,43260,64,42824.0,-1,64,43200,-1,5,287,81,46690,2,-1,-1,-1
67930,52346746,10656,25,1,-1.0,-1,1,300,-1,1,178,45,42725,5,-1,-1,-1
67931,52347112,102376,44026,6,43585.0,-1,6,64800,-1,1,292,106,42857,3,-1,-1,-1
67932,52347516,98257,1835,6,1175.0,-1,6,43200,-1,1,23,21,15885,3,-1,-1,-1
67933,52347763,99867,1836,6,1441.0,-1,6,43200,-1,1,23,21,15885,3,-1,-1,-1
67934,52349839,7562,28,1,-1.0,-1,1,120,-1,1,178,45,42729,2,-1,-1,-1
67935,52350162,34,-1,-1,-1.0,-1,1,300,-1,5,178,45,42733,2,-1,-1,-1
67936,52350735,6665,39,4,0.75,-1,4,3000,-1,1,25,16,42737,1,-1,-1,-1
67937,52353774,117106,18066,64,17784.0,-1,64,43200,-1,1,128,12,46700,4,-1,-1,-1
67938,52357366,139770,17934,64,17637.0,-1,64,43200,-1,1,128,12,46703,4,-1,-1,-1
67939,52357491,7872,25,1,-1.0,-1,1,300,-1,1,178,45,46706,5,-1,-1,-1
67940,52360478,74520,115,16,0.69,-1,16,9000,-1,5,109,60,42741,3,-1,-1,-1
67941,52360495,74504,9033,16,8876.0,-1,16,9000,-1,5,109,60,42745,3,-1,-1,-1
67942,52360512,74742,9031,16,8879.0,-1,16,9000,-1,5,109,60,42748,3,-1,-1,-1
67943,52360524,76191,9033,16,8875.0,-1,16,9000,-1,5,109,60,42752,3,-1,-1,-1
67944,52364851,167921,18006,64,17772.0,-1,64,43200,-1,1,128,12,46710,4,-1,-1,-1
67945,52368230,76065,15403,8,15227.0,-1,8,36000,-1,1,204,87,46714,4,-1,-1,-1
67946,52368244,77529,16914,8,16722.0,-1,8,36000,-1,1,204,87,46718,4,-1,-1,-1
67947,52368254,77519,8955,8,8823.0,-1,8,36000,-1,1,204,87,46721,4,-1,-1,-1
67948,52370781,25054,114,16,71.5,-1,16,3600,-1,1,361,130,42756,2,-1,-1,-1
67949,52392085,43105,7914,8,7769.0,-1,8,10800,-1,1,204,87,46724,4,-1,-1,-1
67950,52395798,155190,27599,64,27277.0,-1,64,43200,-1,1,128,12,42760,4,-1,-1,-1
67951,52401427,33637,1479,8,1430.0,-1,8,5400,-1,1,204,87,42764,4,-1,-1,-1
67957,52417190,17905,1598,8,1542.0,-1,8,3600,-1,1,204,87,42788,4,-1,-1,-1
67958,52418719,159883,34198,64,33775.0,-1,64,43200,-1,1,128,12,46727,4,-1,-1,-1
67959,52424107,10889,532,4,496.5,-1,4,1200,-1,1,11,10,46730,2,-1,-1,-1
67960,52424427,10573,679,1,31.0,-1,1,1500,-1,1,342,33,46733,3,-1,-1,-1
67961,52425011,9985,202,4,166.25,-1,4,1200,-1,1,11,10,46737,2,-1,-1,-1
67962,52425177,9820,106,4,73.75,-1,4,1200,-1,1,11,10,46741,2,-1,-1,-1
67963,52425362,9635,88,4,52.0,-1,4,1200,-1,1,11,10,46744,2,-1,-1,-1
67964,52425495,9502,36,8,1.0,-1,8,36000,-1,1,51,16,3865,2,-1,-1,-1
67965,52426420,62556,8148,64,6714.0,-1,64,14400,-1,1,5,5,42792,3,-1,-1,-1
67966,52431854,4858,211,32,142.22,-1,32,1800,-1,1,175,78,46751,3,-1,-1,-1
67967,52432997,3425,14704,4,13450.0,-1,4,64800,-1,1,4,4,140,3,-1,-1,-1
67968,52433585,1415,36,4,0.75,-1,4,21600,-1,1,4,4,23912,3,-1,-1,-1
67969,52434475,173725,28014,64,27645.0,-1,64,43200,-1,1,128,12,42802,4,-1,-1,-1
